ID,Cost
105,677.3226560000003
106,374.8309620000002
107,642.0870999999987
108,579.3359909999998
109,567.4738280000001
110,298.7213869999995
111,460.00987999999984
112,477.75945400000023
113,674.521991
114,352.0312999999996
115,327.5266579999996
116,445.6221499999999
117,722.681400000001
118,609.3917550000001
119,632.5946499999995
120,519.8274819999997
121,454.7029989999997
122,571.5291699999995
123,377.1269320000003
124,548.686099000001
125,716.194631
126,576.4145129999995
127,586.4210719999995
128,406.43951300000015
129,341.567116
130,351.7174999999995
131,335.7492639999998
132,565.331097000001
133,445.60070700000034
134,386.03048399999983
135,610.8687069999996
136,483.1552450000004
137,456.86351199999933
138,460.8780600000006
139,596.402527000001
140,556.5755540000008
141,607.1355330000005
142,556.9039979999999
143,305.3237389999997
144,700.5046310000002
145,586.8525469999995
146,545.5392080000007
147,453.0283529999997
148,454.044019
149,740.8572189999992
150,315.76648000000023
151,449.0755190000007
152,419.684488
153,661.7728200000008
154,477.99166600000075
155,569.8508629999998
156,646.5849000000012
157,707.4432719999999
158,548.6981280000003
159,423.0505160000003
160,510.06098000000014
161,384.86053300000015
162,664.9238950000009
163,725.9762999999999
164,752.4882159999993
165,369.08528399999994
166,453.6549070000008
167,473.70725000000004
168,547.9716809999998
169,477.09576700000025
170,480.12236800000056
171,532.4092929999994
172,351.2666739999997
173,551.3769340000003
174,406.5906599999999
175,773.110106000001
176,427.03577600000017
177,439.90053000000063
178,529.0631389999998
179,578.5290019999998
180,296.9510320000004
181,699.0914850000012
182,418.6128610000002
183,354.36754099999956
184,664.4683619999992
185,436.34935999999993
186,549.1468620000009
187,658.9151479999994
188,524.2159749999996
189,350.8283999999999
190,613.6819240000005
191,398.003523
192,539.4201079999993
193,559.7355199999997
194,403.483517
195,661.7168590000002
196,531.0458320000001
197,386.314473
198,307.22588999999977
199,348.18411199999986
200,604.5927069999993
201,554.0086700000004
202,532.2790660000009
203,602.5828180000001
204,504.89217100000036
205,442.34555499999954
206,543.6862189999999
207,494.10791100000074
208,552.7477169999996
209,699.8602950000007
210,336.84338
211,474.2323420000001
212,352.68138900000025
213,527.6635910000001
214,646.8071749999998
215,640.0008529999998
216,428.9122999999997
217,405.68116300000054
218,448.8344159999997
219,548.9815939999997
220,396.22480000000064
221,638.1808129999995
222,278.70669999999967
223,477.0382369999994
224,552.7592230000002
225,396.22480000000064
226,421.2874830000003
227,408.55452500000064
228,399.701181
229,520.3850000000006
230,354.6102130000005
231,587.1422889999996
232,539.7244939999998
233,434.54187199999996
234,571.8189120000008
235,531.6645410000007
236,652.2306850000001
237,712.5733790000003
238,444.4046060000005
239,456.7777399999996
240,398.54848899999956
241,500.10253700000084
242,647.1811200000006
243,571.1039710000002
244,320.17850799999997
245,494.59168600000083
246,449.4515560000008
247,551.5076840000008
248,529.0532020000004
249,495.6083980000003
250,364.01375300000063
251,646.0509169999997
252,472.83488599999976
253,631.110899
254,487.7356790000007
255,426.2601669999997
256,551.4689820000002
257,642.010742
258,765.5313129999998
259,467.253953
260,725.9762999999999
261,422.85229900000013
262,678.4858079999999
263,560.7203289999999
264,668.707277000001
265,417.22952599999996
266,424.5044560000001
267,585.7615689999999
268,601.4369250000003
269,449.59747300000083
270,527.7896340000008
271,366.49381900000014
272,354.67872600000015
273,612.2912669999996
274,440.0652749999998
275,489.26493100000044
276,481.96280500000074
277,484.57780500000064
278,603.860507
279,462.7101289999999
280,342.5106080000003
281,676.2363849999992
282,377.05632699999967
283,372.9513000000002
284,444.71579099999997
285,447.66289600000016
286,537.6466150000003
287,715.2166210000001
288,477.69303300000036
289,710.2339999999984
290,384.36054499999983
291,524.4392960000002
292,593.5919250000007
293,546.0449490000009
294,642.4552920000006
295,411.0596950000001
296,609.4764810000004
297,576.0321999999995
298,708.3485849999994
299,473.6512890000007
300,692.3181120000007
301,484.2749880000008
302,492.62677500000063
303,449.15239999999926
304,568.7054929999997
305,409.83064499999995
306,539.4410279999997
307,594.0322909999994
308,710.2339999999984
309,339.35325700000067
310,493.33334800000085
311,385.7647999999995
312,412.5423999999998
313,531.8407919999997
314,427.02113200000014
315,453.8567850000002
316,549.8246700000009
317,451.93894399999937
318,568.2954610000006
319,603.090650999999
320,558.9546810000004
321,611.2055190000011
322,440.0762579999996
323,289.64158400000025
324,527.2326390000009
325,620.2037340000005
326,306.031358
327,569.7650910000004
328,646.3422279999994
329,382.05150000000066
330,392.34623200000016
331,465.48150599999923
332,545.0643239999995
333,643.4798489999993
334,557.4327509999996
335,527.2399609999998
336,580.7554130000001
337,618.4433160000001
338,492.95364999999947
339,449.15239999999926
340,718.9158000000011
341,452.9206149999994
342,391.0690659999998
343,605.9692429999998
344,640.9391150000006
345,433.4948260000003
346,378.66873600000014
347,567.0020820000004
348,589.7965139999995
349,443.1494059999995
350,388.97340500000035
351,486.71844400000026
352,337.76385999999997
353,326.9958130000004
354,653.9377570000003
355,615.3937030000001
356,404.1571410000004
357,454.418487
358,412.29292899999996
359,570.4873540000007
360,683.616960999999
361,347.46655599999974
362,357.76913300000035
363,659.8983879999997
364,281.4785999999996
365,506.60342699999995
366,631.7845230000012
367,499.2348800000003
368,352.84351899999945
369,459.4753739999993
370,442.90882600000043
371,749.8125480000003
372,442.559462
373,616.6384430000005
374,635.032876
375,653.1543030000003
376,490.5107170000008
377,501.11977200000075
378,356.5066110000004
379,573.884239
380,676.3823020000007
381,693.8787439999999
382,635.6447859999998
383,543.1574659999993
384,397.96691300000026
385,471.9123140000006
386,657.2875719999994
387,635.0548419999992
388,406.4755999999996
389,477.12348599999956
390,497.36672400000066
391,391.69666599999977
392,490.106961000001
393,466.75762599999985
394,573.118044
395,331.91881200000023
396,446.86793600000004
397,647.7490979999995
398,561.3761710000006
399,719.6202810000001
400,463.1039479999996
401,421.1337210000002
402,569.5208499999994
403,330.9957170000006
404,475.8013419999998
405,590.3195139999996
406,458.5648310000002
407,460.45495299999993
408,437.5370930000003
409,398.17402100000004
410,326.8964429999997
411,531.745083
412,518.1988600000001
413,386.56865099999993
414,593.4737269999997
415,752.0792299999993
416,380.50864999999993
417,341.0650359999999
418,498.4645010000003
419,462.884288
420,428.0483039999997
421,437.6751650000004
422,590.2598919999998
423,606.3714299999997
424,566.6202919999995
425,692.5958250000012
426,506.06159899999983
427,530.3779610000007
428,346.48959200000013
429,572.7702489999997
430,614.1677910000008
431,343.50639999999925
432,532.5133700000005
433,335.0024199999999
434,449.15239999999926
435,558.4855499999993
436,464.8988839999997
437,642.0870999999987
438,722.681400000001
439,562.1679930000003
440,663.3653550000004
441,382.08444899999995
442,546.3435819999994
443,474.22868100000045
444,385.488656
445,433.77201599999967
446,504.9047230000008
447,404.38360000000046
448,513.6121499999995
449,278.70669999999967
450,716.4964020000001
451,453.6705970000003
452,717.2557980000003
453,510.69119499999977
454,561.8552390000003
455,522.9560680000005
456,569.4967920000008
457,343.28674
458,390.901183
459,475.1941389999998
460,710.2339999999984
461,538.5650029999996
462,396.22480000000064
463,748.0991999999985
464,376.25927500000006
465,559.1722489999992
466,388.55761999999993
467,586.6543300000004
468,539.4661320000001
469,571.6567820000008
470,653.942464000001
471,622.0059920000004
472,607.3609459999991
473,670.5623580000001
474,650.2103359999995
475,673.5052789999992
476,368.8541180000003
477,470.8401640000003
478,609.1543129999991
479,396.48682300000013
480,321.8908100000004
481,603.4342620000003
482,565.4121619999994
483,383.37835100000035
484,462.86912099999955
485,600.5018009999991
486,640.7691399999994
487,604.6722030000004
488,575.2346249999996
489,616.9600879999995
490,281.4785999999996
491,551.1504749999999
492,347.63809999999995
493,326.25785999999977
494,441.28124999999994
495,564.7353999999999
496,460.2075739999997
497,608.959234
498,642.0870999999987
499,678.6191730000005
500,336.3831399999999
501,534.6796360000001
502,428.1905600000001
503,382.41864600000014
504,449.15239999999926
505,574.6755380000004
506,463.6619890000005
507,458.6673389999993
508,676.3566750000005
509,409.4247970000004
510,771.7607660000009
511,467.8825989999995
512,505.15314800000056
513,505.9695510000003
514,343.11519600000014
515,413.06539999999995
516,536.8296889999999
517,287.00357199999945
518,414.558042
519,699.2802880000006
520,357.2335809999997
521,552.612782999999
522,645.5749870000013
523,718.9158000000011
524,482.9769020000008
525,651.2704569999994
526,655.4434739999996
527,327.1783399999998
528,461.5835869999992
529,464.97105800000065
530,484.42770400000046
531,530.710065999999
532,651.0460900000007
533,656.5234689999997
534,561.3092269999999
535,555.2094780000002
536,339.0044160000001
537,461.54593100000005
538,650.8436889999995
539,458.07477999999975
540,557.2936329999994
541,684.293722999999
542,417.2572449999999
543,580.6366919999996
544,457.4100470000002
545,666.2225040000003
546,645.6330399999993
547,425.9364300000002
548,519.8426489999997
549,525.1850939999989
550,397.8722499999999
551,279.0952889999996
552,410.0843000000001
553,706.8397300000001
554,715.150200000002
555,488.8083520000005
556,319.15133600000047
557,718.9158000000011
558,515.6042570000009
559,345.1956900000003
560,468.46678999999943
561,318.07657099999943
562,472.33751300000057
563,576.2685959999998
564,611.9539319999993
565,725.9762999999999
566,469.6362180000006
567,653.9612919999998
568,557.0724040000005
569,476.37454999999966
570,453.6810570000003
571,460.42566499999987
572,427.95625600000017
573,636.481063000001
574,565.8640339999997
575,501.0292929999998
576,309.8461200000002
577,380.308864
578,450.2015379999999
579,439.0171830000002
580,686.9625920000003
581,696.0669760000005
582,545.887526
583,313.894663
584,497.4744619999996
585,351.3268190000004
586,482.6505500000006
587,468.45789900000005
588,353.3126499999997
589,694.1015419999998
590,449.15239999999926
591,622.7151799999999
592,601.3956079999998
593,496.7558600000001
594,613.8879860000005
595,577.9819440000001
596,598.6807150000005
597,436.812215
598,653.1767919999995
599,348.31904599999945
600,570.3142409999999
601,722.6814000000012
602,360.167088
603,444.44539999999995
604,315.65717299999943
605,554.117454
606,519.3426609999995
607,481.68195399999985
608,625.5540239999993
609,451.2951310000002
610,580.581254
611,539.7987599999996
612,516.3118760000001
613,569.9450029999994
614,583.3186359999996
615,429.70046100000036
616,526.3994999999994
617,542.4885490000008
618,393.37340399999994
619,278.70669999999967
620,382.05150000000066
621,365.90648999999945
622,671.6512440000002
623,722.6814000000012
624,370.09362799999957
625,460.81530000000004
626,669.2308000000008
627,356.82459500000033
628,449.40187099999923
629,425.2664669999998
630,532.2440249999999
631,542.6559089999996
632,496.22240000000005
633,725.9762999999999
634,343.3766959999999
635,564.514694
636,292.67079999999993
637,691.1267179999994
638,527.7033390000007
639,382.05150000000066
640,468.50967599999973
641,558.2894249999999
642,536.2057500000001
643,668.6670059999991
644,341.90602
645,343.8275220000006
646,494.2883460000005
647,443.0714789999995
648,423.65196599999996
649,354.6123050000003
650,545.8200589999997
651,561.0017029999997
652,383.1571220000003
653,319.28626999999943
654,435.792888
655,493.55719200000067
656,422.2817060000001
657,514.1042929999988
658,672.6276849999991
659,441.7765309999996
660,619.6137900000007
661,418.27500300000014
662,307.22588999999977
663,709.4432239999993
664,613.7399769999994
665,643.0258849999998
666,573.0777729999993
667,643.7350729999998
668,504.0647850000002
669,468.8600860000001
670,657.2671750000009
671,564.7913609999997
672,473.5425050000007
673,579.2319139999998
674,445.5787409999996
675,476.71816100000024
676,413.0810900000002
677,468.5703440000005
678,485.8147000000006
679,473.5592409999996
680,478.1349680000006
681,575.7476880000004
682,393.3639899999998
683,619.1624409999997
684,421.7471999999998
685,406.55404999999985
686,608.8776460000001
687,565.8844309999998
688,579.8982159999995
689,534.5823580000007
690,540.3667379999993
691,506.34820299999984
692,618.0625720000011
693,424.6535110000004
694,406.55404999999985
695,722.9429000000007
696,620.6409620000001
697,556.480891
698,508.1332019999994
699,556.8386230000006
700,676.2515520000002
701,469.9589090000002
702,519.5759189999998
703,673.1088450000003
704,453.07489999999996
705,418.3236420000002
706,530.4485659999999
707,652.8310889999996
708,452.68526499999984
709,570.2959359999993
710,456.84311500000064
711,739.469700000001
712,540.3248979999996
713,594.0600100000006
714,319.28626999999943
715,439.82051100000035
716,638.9187660000008
717,683.4229280000005
718,563.2589709999994
719,650.7333359999998
720,608.193562
721,707.1415009999998
722,450.4578080000005
723,692.595825000001
724,474.60262600000067
725,757.0215799999992
726,561.7265810000001
727,470.60899800000016
728,477.159573
729,482.2379029999998
730,545.2170399999991
731,475.10993600000023
732,578.8977170000004
733,466.4631769999993
734,652.0031800000008
735,355.5772399999995
736,748.0991999999985
737,706.2361880000003
738,303.16008800000054
739,289.04379499999953
740,612.8404170000003
741,725.9762999999999
742,725.2880319999992
743,528.1803150000007
744,493.6319810000005
745,688.1414340000001
746,466.7408900000001
747,417.40629999999976
748,648.6533650000007
749,537.7726579999992
750,459.7102010000003
751,598.9793480000003
752,426.231925
753,557.8637029999994
754,589.7426450000002
755,738.8881239999994
756,466.5484259999997
757,448.37836000000067
758,360.533711
759,383.7789690000001
760,661.0955350000008
761,494.49650000000037
762,404.7496999999996
763,558.8840760000008
764,552.2179179999991
765,466.0892319999998
766,349.47487600000017
767,340.552496
768,532.1938169999999
769,459.04232999999994
770,535.500746
771,497.4001959999998
772,718.9158000000011
773,538.3866599999997
774,557.0823409999992
775,440.62383900000015
776,479.21862400000055
777,543.672098000001
778,500.4953100000003
779,538.8897859999993
780,686.4270400000004
781,469.84489500000086
782,469.17493199999916
783,663.9668050000009
784,398.58039200000013
785,421.74719999999985
786,367.0142039999999
787,500.69875700000057
788,527.1484360000004
789,588.0041930000008
790,458.26672100000053
791,589.3320899999994
792,520.9718060000005
793,486.6996160000006
794,642.0870999999987
795,521.2772380000006
796,472.41805500000066
797,458.33052700000053
798,616.5082160000006
799,526.724805999999
800,338.0677230000004
801,575.9343990000012
802,350.40215500000056
803,559.2308250000001
804,709.5551459999999
805,474.87301699999944
806,457.72436999999996
807,368.9451200000001
808,423.64569000000085
809,683.3622599999998
810,493.613676
811,671.6130649999991
812,612.9131140000003
813,350.6239069999998
814,531.3162230000002
815,567.1113889999993
816,472.2020559999998
817,307.4089399999999
818,456.34051200000084
819,461.89581799999957
820,468.02537800000044
821,440.9935999999998
822,450.70884799999953
823,426.3851640000002
824,669.596899999999
825,636.0731229999998
826,459.872330999999
827,740.3132989999993
828,613.3435430000004
829,483.4329580000008
830,559.7872969999995
831,389.1904499999999
832,709.253898
833,772.6299920000009
834,512.4955450000001
835,447.4646789999998
836,459.9779770000001
837,586.8002470000013
838,615.9752790000006
839,541.1946469999999
840,469.96936899999963
841,544.8420489999992
842,731.0865329999995
843,447.18905799999925
844,590.8791239999998
845,511.9118770000005
846,449.15239999999926
847,666.9986360000001
848,630.4482579999998
849,598.7366760000001
850,577.5353020000002
851,606.6548959999999
852,401.463168
853,499.24011000000013
854,438.9188589999999
855,477.5669899999998
856,729.7602050000007
857,387.6371399999999
858,722.9429000000007
859,569.3106040000008
860,446.98351900000074
861,562.2746850000009
862,455.37610000000086
863,577.5609289999999
864,292.67079999999993
865,442.20486800000015
866,365.21717600000034
867,535.3129890000001
868,569.7446940000009
869,594.266595
870,716.4964019999996
871,328.96386199999944
872,269.1880999999996
873,722.6814000000012
874,359.74293500000056
875,464.33718199999987
876,451.5733669999998
877,441.3429639999997
878,709.6105840000004
879,363.776834
880,690.1759040000004
881,536.5760340000008
882,412.4608120000001
883,548.1850650000003
884,461.57469600000064
885,609.8614090000005
886,462.56002799999993
887,481.395873
888,411.346299
889,566.0727109999997
890,445.35228199999955
891,549.6206999999999
892,560.5864409999999
893,462.85866100000027
894,516.8301689999998
895,598.3967259999994
896,556.5310990000004
897,725.9762999999999
898,671.1449800000009
899,326.12187999999963
900,361.92750600000016
901,550.5908650000008
902,583.3479240000003
903,674.7327600000006
904,465.4794140000002
905,327.63857999999976
906,593.878529
907,563.4686939999996
908,352.3895550000003
909,555.6064349999996
910,420.276524
911,595.5641579999999
912,505.95124600000076
913,456.09993199999997
914,537.1105400000001
915,578.0562100000001
916,358.3130529999998
917,607.396509999999
918,676.2897310000006
919,534.9495039999997
920,590.0998539999996
921,464.01292200000006
922,689.3663000000009
923,398.9172039999999
924,382.07817300000016
925,417.643742
926,455.1920040000008
927,557.560886
928,392.40271599999966
929,607.1590680000002
930,562.1402740000001
931,396.22480000000064
932,335.60020900000063
933,350.623384
934,409.6711299999999
935,349.603011
936,326.61977600000023
937,769.7513999999996
938,461.6442550000007
939,481.7902150000004
940,682.1426240000004
941,547.6693869999996
942,618.1274240000006
943,598.5761149999989
944,431.65752699999996
945,608.7369590000008
946,333.6651090000001
947,739.8478290000011
948,587.8635059999995
949,734.0692019999994
950,557.030564
951,311.0610489999999
952,494.071301
953,701.4224960000006
954,488.42133200000063
955,725.3617749999996
956,527.3053360000002
957,645.0770909999999
958,295.1022269999999
959,777.2826000000001
960,549.0950850000004
961,644.5561830000007
962,485.8581090000009
963,503.2426289999996
964,598.718371
965,458.52142199999986
966,345.58793999999995
967,517.6345430000002
968,449.15239999999926
969,451.7857050000003
970,535.2852700000008
971,565.8331769999993
972,564.2113539999996
973,638.7372849999999
974,720.7546679999994
975,403.80463900000024
976,611.1181780000003
977,675.3823259999997
978,681.0432779999991
979,732.2836800000009
980,533.6048710000002
981,442.41929799999974
982,503.3681490000007
983,677.9805900000007
984,395.3618500000002
985,338.22409999999996
986,562.8091909999998
987,504.5757560000009
988,522.8744799999996
989,527.3994760000005
990,421.74720000000013
991,315.79263000000043
992,495.94102600000014
993,269.1880999999996
994,383.85009700000023
995,725.9762999999999
996,444.2775170000002
997,442.3915790000005
998,532.4207989999999
999,380.5870999999995
1000,475.2150589999996
1001,488.62425599999995
1002,460.1197099999994
1003,646.5849000000012
1004,538.0268360000002
1005,416.00047600000005
1006,342.0566440000005
1007,556.905566999999
1008,678.8356950000002
1009,358.4275900000004
1010,313.98827999999975
1011,460.7577700000007
1012,342.59428799999995
1013,537.4191099999997
1014,710.2339999999984
1015,642.0870999999987
1016,464.7357080000002
1017,343.50639999999925
1018,439.8429999999999
1019,577.4652199999992
1020,558.0797020000002
1021,580.1168299999996
1022,584.5618069999995
1023,398.9867630000006
1024,340.98554
1025,548.038102
1026,528.3921300000003
1027,608.5220060000006
1028,599.1017300000003
1029,457.2290889999999
1030,557.5535639999994
1031,587.1611169999995
1032,588.9602370000002
1033,582.9781630000002
1034,536.3799090000007
1035,368.9629020000006
1036,426.99341300000015
1037,462.7938089999996
1038,455.91217499999965
1039,269.1880999999996
1040,777.2826000000001
1041,624.3720440000002
1042,655.7206640000004
1043,751.3606280000002
1044,520.9095689999996
1045,325.33476499999944
1046,697.3075319999994
1047,336.8611620000005
1048,484.9140939999997
1049,626.6068229999996
1050,607.5351049999997
1051,611.6014300000004
1052,630.0298579999998
1053,689.2297970000009
1054,564.9116510000008
1055,444.2529359999999
1056,560.467720000001
1057,346.0711919999992
1058,489.7732869999998
1059,573.1368719999996
1060,374.8942450000002
1061,688.2836899999992
1062,397.87225
1063,537.7627209999995
1064,352.0312999999996
1065,551.519713
1066,427.041528999999
1067,682.5061090000002
1068,556.4500340000008
1069,676.3483070000003
1070,593.7477789999998
1071,597.931256
1072,556.7068269999996
1073,367.695673
1074,725.9762999999999
1075,331.6698640000005
1076,644.6586910000004
1077,360.9746000000003
1078,389.60989599999994
1079,684.389431999999
1080,529.9417790000002
1081,542.9608179999996
1082,536.9771749999999
1083,458.15741400000064
1084,602.7920180000003
1085,391.36089999999984
1086,504.3571420000008
1087,509.6624539999999
1088,589.0067839999994
1089,353.22007900000017
1090,417.0689650000006
1091,292.67079999999993
1092,292.67079999999993
1093,460.4214810000005
1094,590.2865650000006
1095,622.556711
1096,557.9756250000003
1097,483.76401700000054
1098,418.14948300000003
1099,457.30596999999995
1100,581.7151180000008
1101,460.55693799999926
1102,401.33137200000004
1103,661.2299459999991
1104,327.6385799999999
1105,434.7699
1106,479.6249950000008
1107,537.4991290000004
1108,497.88658600000076
1109,334.47889700000036
1110,507.1374099999997
1111,712.5733789999999
1112,682.694911999999
1113,396.22480000000064
1114,395.8294120000004
1115,484.693911
1116,467.3648289999999
1117,440.2770899999996
1118,566.37239
1119,518.6198750000004
1120,499.3755670000005
1121,653.9916259999994
1122,470.3454060000007
1123,647.1910569999995
1124,307.1892799999995
1125,450.28417200000035
1126,571.8482000000002
1127,556.5169779999995
1128,596.4867300000006
1129,606.5361750000004
1130,589.8461989999995
1131,491.61372400000005
1132,705.029104
1133,487.02858300000094
1134,538.8662509999997
1135,678.9293120000002
1136,448.59017500000067
1137,391.9644420000002
1138,330.8602599999999
1139,513.1288979999999
1140,374.9585739999997
1141,559.214088999999
1142,460.8921810000003
1143,333.4668920000002
1144,282.88808499999965
1145,532.5824060000006
1146,596.4574419999999
1147,446.4286159999995
1148,407.29932500000024
1149,530.6922840000003
1150,462.44862900000027
1151,646.5849000000012
1152,449.15239999999926
1153,591.2049529999997
1154,573.9663499999997
1155,436.7013390000004
1156,474.6632939999995
1157,396.0532560000001
1158,559.5890800000002
1159,501.33524800000066
1160,404.3836
1161,540.5853519999998
1162,403.13519900000045
1163,384.9238160000004
1164,710.2339999999983
1165,568.3786180000002
1166,642.0870999999987
1167,550.7770530000003
1168,725.9762999999999
1169,709.5556690000001
1170,663.5588649999997
1171,512.3119720000003
1172,314.44747399999943
1173,637.4292619999987
1174,682.1515150000009
1175,446.831849
1176,500.5042009999998
1177,455.9906249999996
1178,581.055092000001
1179,576.1964220000004
1180,376.9956590000002
1181,641.9746549999995
1182,703.0291520000006
1183,321.38454600000057
1184,610.5198660000005
1185,738.8447150000006
1186,447.8762799999999
1187,393.38281800000004
1188,278.70669999999967
1189,713.5288999999995
1190,558.0457069999998
1191,451.8840289999996
1192,522.8300250000009
1193,679.6045050000008
1194,667.6304199999996
1195,589.0977859999996
1196,664.9892700000005
1197,506.3712150000008
1198,643.6874799999994
1199,535.8443569999996
1200,498.77934699999975
1201,689.3663000000009
1202,734.3024600000006
1203,646.0509169999996
1204,436.9403500000002
1205,752.9610080000014
1206,499.92157900000007
1207,343.50639999999925
1208,525.3341490000001
1209,512.9264970000003
1210,531.014452000001
1211,467.8517420000002
1212,562.4525049999995
1213,600.7355820000005
1214,456.5256540000005
1215,653.4388150000009
1216,513.2716769999997
1217,359.04368400000016
1218,545.1851370000009
1219,446.6911620000005
1220,626.2914540000003
1221,588.4236389999996
1222,435.1924839999997
1223,343.17481800000036
1224,427.76170000000013
1225,541.6935889999992
1226,506.66566400000085
1227,485.9114550000005
1228,705.0291040000002
1229,535.2423840000001
1230,365.0539999999995
1231,702.3393150000014
1232,464.90882100000005
1233,424.61951600000015
1234,525.0742180000005
1235,504.45860400000026
1236,474.75115800000066
1237,585.0413979999994
1238,667.8704770000011
1239,315.0478779999996
1240,758.1721799999999
1241,624.276858
1242,462.71849700000035
1243,542.8368670000011
1244,638.4940899999997
1245,492.59068800000057
1246,553.86223
1247,547.6756629999996
1248,351.94814299999945
1249,317.66706199999965
1250,526.1327700000008
1251,502.33888500000046
1252,535.2627810000001
1253,510.8036400000001
1254,336.4903550000002
1255,443.70273999999966
1256,375.9177559999997
1257,600.4882029999994
1258,551.6222209999992
1259,473.1214900000002
1260,439.72114100000016
1261,369.85723199999995
1262,673.8677180000008
1263,525.8430280000009
1264,639.0955399999999
1265,629.1135619999995
1266,677.7290270000005
1267,561.1800459999996
1268,443.0641569999997
1269,568.0580189999996
1270,278.70669999999967
1271,529.8424090000009
1272,618.0270079999999
1273,470.1524190000002
1274,343.50639999999925
1275,573.1347799999994
1276,427.77582100000006
1277,536.7507160000007
1278,645.0017789999998
1279,582.1125979999996
1280,452.3097509999999
1281,503.2687790000008
1282,721.0156450000004
1283,382.05150000000066
1284,455.1030939999997
1285,641.7026949999995
1286,564.2354120000002
1287,377.77545200000054
1288,467.2241419999997
1289,488.6509290000005
1290,358.5426500000004
1291,637.3037419999996
1292,527.734719000001
1293,593.5835569999996
1294,696.6025280000008
1295,510.68857999999994
1296,400.53275099999996
1297,710.2339999999984
1298,556.8501289999998
1299,718.9158000000011
1300,442.5652150000006
1301,505.1902810000008
1302,446.7596749999998
1303,573.0610369999997
1304,642.0870999999987
1305,715.150200000002
1306,642.0870999999987
1307,541.3353339999998
1308,457.4445650000008
1309,722.2300510000001
1310,769.7513999999996
1311,304.6919549999999
1312,464.61071099999987
1313,759.6051999999996
1314,626.5351720000002
1315,624.2004999999994
1316,308.39897899999943
1317,358.05469100000005
1318,542.8101940000009
1319,480.86973500000056
1320,509.5479169999997
1321,336.38313999999997
1322,398.1813430000004
1323,631.9126579999993
1324,623.496019
1325,517.3228350000002
1326,474.2333880000003
1327,420.3931530000002
1328,574.6588019999997
1329,555.5557040000008
1330,566.5805440000005
1331,458.25260000000003
1332,445.16975500000024
1333,551.2043439999999
1334,576.2685960000001
1335,560.8887349999999
1336,592.5940410000004
1337,431.3515720000001
1338,687.8229270000002
1339,376.7624009999997
1340,691.1193959999997
1341,370.34885200000014
1342,561.1402979999995
1343,560.6544310000005
1344,687.4981440000005
1345,650.9665939999996
1346,527.5385939999996
1347,777.2826000000001
1348,536.9740370000006
1349,671.4849300000006
1350,292.67079999999993
1351,595.7252420000001
1352,579.9881720000002
1353,529.6081049999993
1354,401.0991600000002
1355,590.4115619999997
1356,715.150200000002
1357,419.4915009999997
1358,437.2954669999999
1359,550.9512119999998
1360,467.3041609999993
1361,362.899763
1362,525.024533
1363,330.5150800000005
1364,353.8403569999997
1365,540.1099449999997
1366,434.7699
1367,559.3192119999995
1368,493.9766379999999
1369,425.11532000000034
1370,334.54217999999986
1371,694.4749639999998
1372,360.7131000000006
1373,438.7096589999996
1374,757.39814
1375,396.22480000000064
1376,541.617754
1377,502.46754300000083
1378,579.1644469999999
1379,457.0481309999998
1380,459.9941899999998
1381,636.7321030000006
1382,512.2267230000003
1383,337.3036199999999
1384,484.1144270000005
1385,445.62947200000036
1386,503.93037400000026
1387,603.9300659999994
1388,505.25251799999967
1389,695.5314240000006
